2024,Ravens,LB,OLB,Kyle Van Noy,Kyle,Van Noy,"6 ' 3 """,250,Brigham Young,10,20.00,DIV,2014,2014,DET
2024,Browns,LB,OLB,Christian Kirksey,Christian,Kirksey,"6 ' 2 """,235,Iowa,10,18.00,REG,2014,2014,CLE
2024,Cardinals,P,P,Michael Palardy,Michael,Palardy,"5 ' 11 """,200,Tennessee,10,18.00,REG,2014,2014,NULL
2024,Panthers,LB,OLB,Jadeveon Clowney,Jadeveon,Clowney,"6 ' 5 """,255,South Carolina,10,18.00,REG,2014,2014,HOU
2024,Commanders,WR,WR,Martavis Bryant,Martavis,Bryant,"6 ' 4 """,211,Clemson,10,1.00,REG,2014,2014,PIT
2024,Jets,WR,WR,Davante Adams,Davante,Adams,"6 ' 1 """,215,Fresno State,10,18.00,REG,2014,2014,GB
2024,Rams,DL,DT,Aaron Donald,Aaron,Donald,"6 ' 1 """,280,Pittsburgh,10,20.00,DIV,2014,2014,STL
2024,Cowboys,OL,G,Zack Martin,Zachary,Martin,"6 ' 4 """,315,Notre Dame,10,18.00,REG,2014,2014,DAL
2024,Buccaneers,WR,WR,Mike Evans,Mike,Evans,"6 ' 5 """,231,Texas A&amp;M,10,19.00,WC,2014,2014,TB
2024,Cowboys,DL,DE,Demarcus Lawrence,Demarcus,Lawrence,"6 ' 3 """,265,Boise State,10,18.00,REG,2014,2014,DAL
2024,Browns,OL,G,Joel Bitonio,Joel,Bitonio,"6 ' 4 """,320,Nevada,10,18.00,REG,2014,2014,CLE
2024,Lions,WR,WR,Allen Robinson,Allen,Robinson,"6 ' 2 """,220,Penn State,10,20.00,DIV,2014,2014,JAX
2024,Giants,TE,TE,Chris Manhertz,Chris,Manhertz,"6 ' 6 """,255,Canisius,9,18.00,REG,2015,2015,NULL
2024,Seahawks,K,K,Jason Myers,Jason,Myers,"5 ' 10 """,190,Marist,9,18.00,REG,2015,2015,NULL
2024,Commanders,DL,DE,Efe Obada,Efe,Obada,"6 ' 6 """,265,No College,9,21.00,CON,2015,2015,NULL
2024,Browns,QB,QB,Jameis Winston,Jameis,Winston,"6 ' 4 """,231,Florida State,9,18.00,REG,2015,2015,TB
2024,Bills,OL,T,La'el Collins,La'el,Collins,"6 ' 4 """,320,Louisiana State,9,1.00,REG,2015,2015,NULL
2024,Bills,WR,WR,Amari Cooper,Amari,Cooper,"6 ' 1 """,211,Alabama,9,21.00,CON,2015,2015,OAK
2024,Eagles,WR,WR,DeVante Parker,DeVante,Parker,"6 ' 3 """,216,Louisville,9,22.00,SB,2015,2015,MIA
2024,Ravens,WR,WR,Nelson Agholor,Nelson,Agholor,"6 ' 0 """,198,Southern California,9,20.00,DIV,2015,2015,PHI
2024,Panthers,LB,ILB,Shaq Thompson,Sha'Quille,Thompson,"6 ' 0 """,230,Washington,9,18.00,REG,2015,2015,CAR
2024,Falcons,DL,NT,Eddie Goldman,Eddie,Goldman,"6 ' 3 """,320,Florida State,9,18.00,REG,2015,2015,CHI
2024,Cowboys,LB,ILB,Eric Kendricks,Eric-Nathan,Kendricks,"6 ' 0 """,232,UCLA,9,18.00,REG,2015,2015,MIN
2024,Steelers,DB,SS,Eric Rowe,Nelson,Rowe,"6 ' 1 """,205,Utah,9,19.00,WC,2015,2015,PHI
2024,Bills,DL,DT,Jordan Phillips,Jordan,Phillips,"6 ' 6 """,341,Oklahoma,9,21.00,CON,2015,2015,MIA
2024,Texans,DL,DE,Danielle Hunter,Danielle,Hunter,"6 ' 5 """,252,Louisiana State,9,20.00,DIV,2015,2015,MIN
2024,Lions,DL,DE,Za'Darius Smith,Za'Darius,Smith,"6 ' 4 """,272,Kentucky,9,20.00,DIV,2015,2015,BAL
2024,Texans,OL,G,Shaq Mason,Shaquille,Mason,"6 ' 1 """,310,Georgia Tech,9,20.00,DIV,2015,2015,NE
2024,Colts,OL,G,Mark Glowinski,Mark,Glowinski,"6 ' 4 """,310,West Virginia,9,18.00,REG,2015,2015,SEA
2024,Falcons,DL,DT,Grady Jarrett,Grady,Jarrett,"6 ' 0 """,305,Clemson,9,18.00,REG,2015,2015,ATL
2024,49ers,DB,FS,Adrian Amos,Adrian,Amos,"6 ' 0 """,214,Penn State,9,10.00,REG,2015,2015,CHI
2024,Steelers,TE,TE,MyCole Pruitt,MyCole,Pruitt,"6 ' 2 """,243,Southern Illinois,9,19.00,WC,2015,2015,MIN
2024,Vikings,DB,SS,Bobby McCain,Bobby,McCain,"5 ' 9 """,192,Memphis,9,19.00,WC,2015,2015,MIA
2024,Texans,WR,WR,Stefon Diggs,Stefon,Diggs,"6 ' 0 """,191,Maryland,9,20.00,DIV,2015,2015,MIN
2024,Broncos,RB,FB,Michael Burton,Michael,Burton,"5 ' 11 """,240,Rutgers,9,19.00,WC,2015,2015,DET
2024,Titans,DB,FS,Quandre Diggs,Quandre,Diggs,"5 ' 9 """,197,Texas,9,18.00,REG,2015,2015,DET
2024,Giants,TE,TE,Darren Waller,Darren,Waller,"6 ' 6 """,255,Georgia Tech,9,18.00,REG,2015,2015,BAL
2024,Commanders,OL,T,Bobby Hart,Bobby,Hart,"6 ' 5 """,310,Florida State,9,21.00,CON,2015,2015,NYG
2024,Dolphins,RB,RB,Raheem Mostert,Dominique,Mostert,"5 ' 10 """,197,Purdue,9,18.00,REG,2015,2015,NULL
2024,Chargers,TE,TE,Eric Tomlinson,Eric,Tomlinson,"6 ' 6 """,263,Texas-El Paso,9,19.00,WC,2015,2015,NULL
2024,Saints,OL,G,Chris Reed,Christopher,Reed,"6 ' 3 """,320,Minn. State-Mankato,9,8.00,REG,2015,2015,NULL
2024,Texans,LB,ILB,Neville Hewitt,Neville,Hewitt,"6 ' 2 """,234,Marshall,9,20.00,DIV,2015,2015,NULL
2024,Bears,WR,WR,DeAndre Carter,DeAndre,Carter,"5 ' 8 """,190,Sacramento State,9,18.00,REG,2015,2015,NULL
2024,Buccaneers,DB,CB,Troy Hill,Troy,Hill,"5 ' 11 """,184,Oregon,9,19.00,WC,2015,2015,NULL
2024,Panthers,DL,DE,DeShawn Williams,DeShawn,Williams,"6 ' 1 """,292,Clemson,9,18.00,REG,2015,2015,NULL
2024,Chargers,QB,QB,Taylor Heinicke,Taylor,Heinicke,"6 ' 1 """,210,Old Dominion,9,19.00,WC,2015,2015,NULL
2024,Patriots,OL,C,David Andrews,James,Andrews,"6 ' 3 """,300,Georgia,9,18.00,REG,2015,2015,NULL
2024,Bills,WR,WR,Damiere Byrd,Damiere,Byrd,"5 ' 9 """,180,South Carolina,9,1.00,REG,2015,2015,NULL
2024,Saints,OL,T,Jesse Davis,Jesse,Davis,"6 ' 6 """,325,Idaho,9,1.00,REG,2015,2015,NULL
2024,Broncos,LB,ILB,Alex Singleton,Alex,Singleton,"6 ' 2 """,242,Montana State,9,19.00,WC,2015,2015,NULL
2024,Eagles,LS,LS,Rick Lovato,Rick,Lovato,"6 ' 2 """,249,Old Dominion,9,22.00,SB,2015,2015,NULL
2024,Dolphins,OL,T,Kendall Lamm,Kendall,Lamm,"6 ' 5 """,310,Appalachian State,9,18.00,REG,2015,2015,NULL
2024,Seahawks,DL,DT,Leonard Williams,Leonard,Williams,"6 ' 5 """,302,Southern California,9,18.00,REG,2015,2015,NYJ
2024,Steelers,DL,DE,Preston Smith,Preston,Smith,"6 ' 5 """,265,Mississippi State,9,19.00,WC,2015,2015,WAS
2024,Jaguars,OL,C,Mitch Morse,Mitchell,Morse,"6 ' 6 """,305,Missouri,9,18.00,REG,2015,2015,KC
2024,Commanders,DL,NT,Carl Davis,Carl,Davis,"6 ' 5 """,320,Iowa,9,21.00,CON,2015,2015,BAL
2024,Commanders,WR,WR,Jamison Crowder,Jamison,Crowder,"5 ' 9 """,177,Duke,9,21.00,CON,2015,2015,WAS
2024,Giants,DL,NT,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,"6 ' 2 """,307,Southern Mississippi,9,18.00,REG,2015,2015,KC
2024,Commanders,LB,OLB,Dante Fowler Jr.,Dante,Fowler,"6 ' 3 """,255,Florida,9,21.00,CON,2015,2015,JAX
2024,Jaguars,OL,G,Brandon Scherff,Brandon,Scherff,"6 ' 5 """,315,Iowa,9,18.00,REG,2015,2015,WAS
2024,Falcons,P,P,Bradley Pinion,Bradley,Pinion,"6 ' 5 """,240,Clemson,9,18.00,REG,2015,2015,SF
2024,Bengals,OL,T,Trent Brown,Trenton,Brown,"6 ' 8 """,380,Florida,9,18.00,REG,2015,2015,SF
2024,Chargers,LB,ILB,Denzel Perryman,Denzel,Perryman,"5 ' 11 """,240,Miami,9,19.00,WC,2015,2015,SD
2024,Raiders,RB,RB,Ameer Abdullah,Ameer,Abdullah,"5 ' 9 """,203,Nebraska,9,18.00,REG,2015,2015,DET
2024,Cardinals,DL,DT,Angelo Blackson,Angelo,Blackson,"6 ' 4 """,318,Auburn,9,18.00,REG,2015,2015,TEN
2024,Lions,LB,OLB,Kwon Alexander,Shanderious,Alexander,"6 ' 1 """,227,Louisiana State,9,20.00,DIV,2015,2015,TB
2024,Steelers,LB,OLB,Markus Golden,Markus,Golden,"6 ' 3 """,260,Missouri,9,19.00,WC,2015,2015,ARI
2024,49ers,WR,WR,Chris Conley,Christian,Conley,"6 ' 3 """,205,Georgia,9,18.00,REG,2015,2015,KC
2024,Browns,LB,ILB,Jordan Hicks,Jordan,Hicks,"6 ' 1 """,236,Texas,9,18.00,REG,2015,2015,PHI
2024,Eagles,TE,TE,C.J. Uzomah,Christopher,Uzomah,"6 ' 6 """,260,Auburn,9,22.00,SB,2015,2015,CIN
